13164763	00357332
01432517	02614288
12939874	12939664
01448767	01449586
12985236	12985010
03058949	03058107
10240514	09606527
02386012	10381214
04514738	03167666
01486241	01481599
01418947	01416585
00478830	07334490
13235947	13233012
09163192	08700255
05412649	05412912
00138508	00380424
15291498	15224486
12925394	11585340
08616050	01576165
04971928	04959672
00382109	00374534
07550369	07550666
07955280	07951464
00797299	10037385
01084180	01083645
04413151	02714535
02769748	02773037
04857083	00262792
00430370	00429060
09304465	09201031
12655062	12654659
02799897	04285146
02359775	01864707
12456845	12457091
08199025	00056912
02511551	00805034
02658079	02659176
05703956	00724492
00660571	00658052
12391745	12394861
06845599	03869222
02468864	02469080
01080691	01405044
01864707	02116322
03648804	15253139
13933841	02027612
08524735	08819016
12746733	12746884
08108972	13167078
05047059	05046009
02542280	02542795
03501614	03313873
00766234	00769944
01695567	00933420
07784810	02626265
03790512	03791235
06628861	06633692
04627936	06951067
06757057	00835294
02461830	02461701
08728462	08723006
02205896	02206624
02171633	02172387
02049190	01907258
11585340	12917338
00058014	00056930
00927430	01026728
00954086	01126846
03379828	02898711
00415044	10583387
02250464	02251452
00438752	00438495
12398990	12399132
01566645	01056369
01365131	01232387
01727490	07342049
01124794	05663671
07919310	07881800
02491590	02489288
00156601	00303465
15113229	15213008
08083599	09876701
01900408	01831531
14031108	08199025
12123050	11556857
00789138	00644583
03719053	03718458
08801678	08807894
04671841	00718924
11699071	12205694
14487184	14487443
11835806	11836137
12714755	12715195
12501745	12526380
00384329	06262567
00555780	00173338
10515194	10906048
10702167	00007846
10575787	02153709
01401686	01401517
13167078	13196942
05331812	05405554
08077292	08189659
01498872	13872421
02714865	02713372
10087736	00869931
03321103	04012482
02350845	02330582
08397255	08190754
09815790	10241024
10336234	10519984
11585340	12212810
13026529	13023292
14342132	14343411
01759182	02285359
12834408	11566230
06196584	06200010
06232880	06696991
01738774	01753788
00523513	01920932
08199025	09942275
01246601	00126264
02722458	03157987
01625747	01628148
04967191	04968257
12939479	12939104
15159819	15160418
00032539	06716483
00737536	00735936
00480993	00479076
00251013	00254415
01606574	01494310
12090318	12094121
00003553	04353803
02354536	02339413
00309582	07390400
06945679	06943558
12969927	12969131
11978035	11579418
12876032	12879719
00583990	02519555
09411430	09228144
11289709	09765278
09165146	09164561
10842730	09894143
05219724	05513807
10226993	10397482
09023321	09025728
06875697	06282651
09029457	09030467
01094725	01105259
02553196	02600953
01817755	05988097
00133981	01412346
03888257	01968275
12751043	11567411
12641180	12637729
05855125	05857459
01695259	01723678
06892016	01719921
01486312	02975212
02733187	05395690
03492717	03060294
05946687	00420477
08544813	08491826
05675130	00570590
05675905	05804793
10453533	11014652
09708405	09708648
01467370	01607716
02294436	02309165
00791078	00791527
02075296	02120997
14359174	14299637
13150178	13149296
04315948	04077430
05573895	05574151
01623792	01621555
02323449	02323902
04453910	03122748
00894552	00896348
01835918	01835276
01416585	01389507
04709253	00744916
12599435	12598826
06535222	06536227
00759694	08029421
10018021	00804802
01845720	09629752
01588134	03327234
00836149	00831191
01708778	01342529
01729431	07048000
00957176	01370590
10655594	09821831
02717901	03740161
02496036	02936714
00907147	00907657
02420789	03599628
11672400	12803958
03900509	04229195
06686174	00891936
06309383	06331803
00722479	00523513
07223985	07223170
00350878	00350380
02157557	02158066
03837157	06845599
00187526	01585523
09125203	09117351
01048492	00907147
12890009	12891093
13617046	13600822
10472799	08153437
01919711	13757249
04380617	03672352
12329260	13112664
12197359	12197211
08199025	08426993
